20060626,6464.4,6548.94,6448.51,6523.68
20060703,6727.23,6735.34,6705.25,6718.5
20060710,6609.86,6694.75,6588.55,6682.46
20060717,6402.77,6416.41,6232.49,6257.8
20060724,6316.83,6363.68,6308.72,6359.63
20060731,6528.23,6531.11,6428.26,6454.58
20060807,6425.99,6450.06,6405.09,6416.61
20060814,6588.47,6634.73,6587.36,6611.9
20060821,6715.72,6715.72,6498.18,6505.92
20060828,6515.08,6515.08,6422.38,6444.76
20060904,6706.51,6761.65,6706.51,6750.78
20060911,6714.36,6802.84,6674.55,6693.88
20060918,6784.77,6886.3,6775.12,6882.48
20060925,6879.68,6921.36,6844.33,6911.21
20061002,6907.43,6961.78,6907.43,6960.95
20061012,7032.76,7039.93,6983.46,6984.58
20061018,7021.96,7035.45,6980.07,7017.6
20061025,7099.94,7110.93,7059.89,7059.89
20061101,7036.07,7058.69,7013.99,7013.99
20061108,7200.77,7207.33,7176.66,7178.34
20061115,7254.47,7269.01,7229.02,7236.85
20061122,7330.01,7350.63,7314.36,7348.77
20061129,7476.54,7513.51,7431.87,7474.19
20061206,7634.79,7697.24,7620.98,7693.33
20061213,7480.04,7494.49,7369.09,7450.3
20061220,7627.94,7661.94,7614.71,7648.35
20061227,7761.09,7790.31,7733.18,7733.18
20070104,7929.89,7955.9,7901.24,7934.51
20070111,7724.1,7748.96,7599.55,7618.55
20070118,7852.26,7896.95,7830.23,7895.18
20070125,7982.64,7990.55,7917.65,7923.77
20070201,7751.3,7757.63,7679.78,7701.54
20070208,7875.52,7884.73,7790.63,7842.22
20070226,7939.4,7950.2,7899.55,7900.2
20070305,7565.95,7565.95,7306.07,7344.56
20070312,7611.15,7640.14,7590.82,7629.15
20070319,7739.56,7759.66,7713.78,7737.46
20070326,7878.59,7887.33,7853.15,7877.82
20070402,7888.17,7931.99,7866.59,7884.99
20070411,8073.67,8105.82,8055.67,8084.45
20070417,8100.61,8100.61,7952.18,7959.29
20070424,8011.81,8051.67,7998.22,8045.01
20070502,7900.76,7951.69,7890.54,7903.04
20070509,8092.1,8093.51,8043.46,8052.7
20070516,7988.97,8014.88,7978.25,7988.57
20070523,8232.53,8256.25,8214.58,8221.79
20070530,8163.81,8177.76,8110.28,8147.34
20070606,8330.72,8376.97,8313.59,8314.68
20070613,8388.49,8388.49,8336.53,8346.39
20070622,8879.99,8884.03,8799.29,8846.39
20070628,8914.69,8914.69,8841.96,8892.83
20070705,9114.06,9148.78,9086.19,9148.78
20070712,9346.95,9400.37,9316.91,9354.41
20070719,9449.72,9529.35,9441.79,9473.31
20070726,9793.76,9807.91,9566.42,9566.42
20070802,9076.11,9080.07,8727.64,8950.57
20070809,9213.47,9219.02,9140.47,9182.6
20070816,8397.24,8438.08,8166.08,8201.37
20070823,8699.4,8735.1,8686.06,8732.84
20070830,8782.35,8825.92,8750.62,8771.21
20070906,8896.67,9017.08,8841.64,9017.08
20070913,9062.31,9062.31,8924.62,8927.42
20070921,9018.68,9105.28,8994.01,9105.28
20071001,9523.98,9555.07,9474.4,9488.5
20071008,9736.93,9744.97,9683.14,9717.17
20071016,9468.88,9618.03,9461.27,9592.47
20071023,9419.54,9512.56,9419.54,9502.39
20071030,9854.27,9859.65,9727.58,9757.93
20071106,9324.61,9368.46,9278.01,9292.8
20071113,8673.2,8742.41,8599.39,8727.21
20071120,8483.61,8680.86,8372.05,8680.86
20071127,8319.69,8454.36,8207.97,8375.76
20071204,8557.32,8656.89,8557,8651.28
20071211,8648.88,8659.36,8569.54,8638.33
20071218,7730.79,7913.88,7664.62,7807.39
20071225,8166.18,8181.61,8119.85,8167.07
20080102,8491.57,8532.92,8319.58,8323.05
20080109,7842.16,8085.06,7818.31,8085.06
20080116,8286.31,8375.06,8179.54,8179.54
20080123,7708.27,7708.27,7384.61,7408.4
20080130,7604.29,7667.07,7507.52,7543.5
20080214,7711.45,7865.28,7707,7865.28
20080221,7982.35,8085.93,7972.13,8085.93
20080229,8367.45,8473.71,8367.45,8412.76
20080307,8537.24,8624.65,8513.24,8531.38
20080314,8293.12,8315.23,8120.49,8161.39
20080321,8453.56,8539.91,8412.52,8524.99
20080328,8591.91,8668.22,8564.03,8623.48
20080407,8638.63,8729.79,8619.99,8729.79
20080414,8877.47,8928.87,8839.12,8892.68
20080421,9156.77,9160.1,9047.66,9083.32
20080428,8965.73,9079.6,8953.95,9079.6
20080506,8852.2,8862.5,8782.96,8857.37
20080513,8894.94,8995.35,8859.24,8989.53
20080520,9309.95,9309.95,9057.31,9068.89
20080527,8779.34,8789.77,8723.72,8778.39
20080603,8664.66,8693.48,8558.46,8579.43
20080610,8581.99,8602.11,8370,8370
20080617,8182.35,8203.98,8067.96,8201.79
20080624,7888.75,7928.41,7738.12,7738.12
20080701,7528.54,7569.18,7407.98,7407.98
20080708,7274.94,7274.94,7016.21,7051.85
20080715,7022.98,7036.42,6832.3,6834.24
20080722,7029.84,7098.68,6998.13,7065.65
20080730,7147.26,7151.33,7049.58,7070.35
20080806,6941.5,7026.24,6921.97,7026.24
20080813,7272.49,7311.3,7213.11,7292.34
20080820,6927.46,7053.56,6898.29,7040.9
20080827,6950.88,7106.64,6929.87,7080.97
20080903,6706.87,6748.52,6552.1,6584.93
20080910,6396.28,6497.72,6396.28,6458.01
20080917,5953.88,6027.29,5747.3,5800.87
20080924,6136.98,6198.48,6100.33,6132.6
20081002,5764.48,5840.09,5672.39,5703.72
20081009,5183.43,5295.05,5130.71,5130.71
20081017,4993.79,5024.43,4924.73,4960.4
20081024,4599.13,4603.56,4579.62,4579.62
20081031,4707.75,4911.8,4659.67,4870.66
20081107,4468.08,4777.23,4468.08,4742.33
20081114,4537.43,4541.35,4422.75,4452.7
20081121,3962.69,4194.71,3955.43,4171.1
20081128,4444.37,4476.33,4419.03,4460.49
20081205,4213.07,4261.32,4190.02,4225.07
20081212,4600.97,4654.75,4401.05,4481.27
20081219,4661.69,4723.7,4622.49,4694.52
20081226,4398.53,4466.75,4396.26,4425.08
20090106,4719.54,4754.88,4679.43,4727.26
20090112,4487.68,4523.01,4431.04,4453.9
20090117,4382.86,4382.86,4354.18,4366.1
20090203,4300.56,4389.87,4295.26,4372.81
20090210,4524.05,4533.95,4491.84,4526.1
20090217,4572.97,4585.28,4475.17,4491.78
20090224,4407.95,4452.96,4394.76,4430.18
20090303,4364.37,4435.34,4328.05,4435.34
20090310,4605.92,4688.63,4605.92,4671.02
20090317,4998.9,5050.63,4954.5,5041.39
20090324,5237.78,5264.94,5205.94,5242.18
20090331,5214.96,5286.45,5194.93,5210.84
20090407,5497.88,5576.85,5484.89,5576.85
20090414,5814.42,5898.76,5765.81,5892.68
20090421,5665.94,5881.41,5663.56,5881.41
20090428,5744.77,5773.53,5596.73,5596.73
20090506,6389.55,6570.5,6372.94,6566.7
20090513,6449.46,6512.07,6435.49,6485.14
20090520,6708.54,6740.75,6590.79,6703.62
20090527,6800.56,6930.59,6743.39,6890.44
20090605,6825.73,6829.66,6743.15,6767.1
20090611,6458.62,6567.37,6353.78,6567.37
20090618,6246.85,6279.36,6100.08,6144.53
20090625,6427.88,6497.38,6404.38,6457.61
20090702,6613.72,6686.7,6600.91,6667.53
20090709,6696.72,6803.83,6696.72,6748.18
20090716,6863.86,6878.68,6770.51,6780.3
20090723,6987.79,7023.67,6926.27,6980.88
20090730,7063.47,7068.43,6944.5,7027.11
20090806,6886.7,6888.09,6775.87,6868.65
20090814,7091.82,7132.33,7062.49,7069.51
20090821,6785.7,6824.65,6629.1,6654.8
20090828,6727.42,6824.65,6711.16,6809.86
20090904,7167.24,7178.54,7121.21,7153.13
20090911,7300.01,7355.96,7295.85,7337.14
20090918,7463.39,7526.55,7434.83,7526.55
20090925,7298.37,7361.93,7284.33,7345.22
20091002,7415.16,7483.43,7391.63,7411.88
20091009,7572.79,7597.79,7506.77,7571.96
20091016,7712.03,7738.04,7691.39,7715.1
20091023,7651.64,7671.91,7614.75,7649.28
20091030,7428.72,7433.21,7340.08,7340.08
20091106,7516.4,7521.01,7450.68,7463.05
20091113,7651.13,7695.11,7639.57,7665.63
20091120,7741.72,7741.72,7649.19,7682.97
20091127,7614.41,7633.5,7490.91,7490.91
20091204,7685.14,7707.11,7650.77,7650.91
20091211,7709.96,7795.07,7700.76,7795.07
20091218,7690.44,7753.63,7688,7753.63
20091225,8007.5,8009,7965.37,7972.59
20100104,8222.42,8240.45,8143.45,8207.85
20100111,8291.52,8357.9,8281.72,8323.82
20100118,8290.38,8367.65,8290.38,8337.82
20100125,7845.3,7938.14,7828.34,7872.99
20100201,7653.89,7661.7,7493.81,7524.67
20100206,7244.71,7249.19,7080.9,7212.87
20100223,7575.62,7597.44,7502.45,7597.44
20100302,7649.62,7664.49,7592.66,7597.62
20100309,7762.4,7770.59,7737.65,7770.59
20100316,7671.41,7695.81,7645.17,7695.63
20100323,7880.12,7889.04,7804.4,7811.87
20100330,7992.12,7994.62,7942.47,7962.22
20100407,8131.4,8133.45,8091.28,8121.78
20100414,8077.94,8102.38,8040.01,8097.13
20100421,7949.96,7998.76,7947.9,7990.53
20100428,7944.7,8092.48,7944.7,8081.55
20100505,7759.18,7785.55,7695.69,7696.9
20100512,7663.34,7674.52,7596.21,7602.7
20100519,7527.62,7588.09,7467.2,7559.16
20100526,7161.4,7174.38,7079.85,7167.35
20100602,7252.79,7304.13,7159.75,7195.71
20100609,7166.19,7193.04,7048.6,7071.67
20100617,7503.12,7534.06,7481.72,7515.78
20100624,7601.72,7607.63,7567.96,7589.89
20100701,7326.89,7327.4,7251.6,7254.06
20100708,7612.71,7622.46,7583.36,7608.85
20100715,7699.49,7732.31,7681.87,7704.52
20100722,7699.36,7718.92,7665.78,7666.34
20100729,7778.74,7799.57,7738.48,7798.99
20100805,8010.07,8018.74,7921.98,7936.85
